USDZAR,GBPZAR,EURZAR,GBPCNY,EURUSD,GBPUSD,NVDA.Close,AAPL.Close,AMZN.Close,DJT.Close,PDCO.Close,MLGO.Close
14.4914,19.9988,16.8643,8.8342,1.1637,1.3803,22.69199944,149.4799957,171.7505035,45.5,31.98999977,2009.800049
14.4943,19.9811,16.854,8.8333,1.1623,1.3761,22.10300064,149.2599945,170.753006,9.960000038,32.25,2012
14.5908,20.1163,17.0026,8.805,1.1655,1.38265,22.29000092,148.7599945,172.2075043,10.01000023,31.89999962,2014.599976
14.7218,20.2057,17.056,8.8192,1.1604,1.3728,22.22200012,146.5500031,172.3370056,9.968999863,31.79999924,2014
14.6865,20.1557,17.0576,8.8577,1.1602,1.37455,21.86199951,144.8399963,170.451004,9.960000038,32.16999817,2004.599976
14.7195,20.1723,17.0981,8.8105,1.1602,1.37095,21.74600029,143.7599945,164.9929962,9.970000267,32.38999939,2012
14.8837,20.294,17.2026,8.7618,1.1562,1.3624,20.93899918,140.9100037,164.2140045,9.960000038,32.43999863,2004
15.0142,20.4095,17.3617,8.7691,1.1555,1.36155,20.67099953,141.5099945,162.3665009,9.970000267,32.49000168,2004
14.9389,20.314,17.2522,8.7874,1.1569,1.3629,20.83099937,142.8999939,164.4309998,9.949999809,32.72000122,2010
14.9195,20.2569,17.2529,8.7797,1.1562,1.35945,21.07500076,143.2899933,165.1215057,9.967000008,32.50999832,2006
15.1718,20.5852,17.5356,8.7455,1.1542,1.3573,20.70000076,142,163.1004944,9.920000076,32.33000183,2006
15.028,20.4689,17.4377,8.7809,1.1602,1.36245,20.45100021,141.1100006,161.0500031,9.92800045,32.11000061,2004
14.9799,20.2925,17.3902,8.7687,1.1636,1.35905,19.73200035,139.1399994,159.4889984,9.920000076,31.56999969,2004.400024
15.0323,20.2349,17.4073,8.7268,1.16,1.3513,20.74200058,142.6499939,164.1629944,9.93999958,31.28000069,2008
15.136,20.3352,17.563,8.6973,1.1579,1.3435,20.7159996,141.5,164.2519989,9.949999809,30.13999939,2004
